2019-02-20 00:00:00+00:00,51.86404699
2019-02-20 00:05:00+00:00,51.86404699
2019-02-20 00:10:00+00:00,51.86404699
2019-02-20 00:15:00+00:00,51.86404699
2019-02-20 00:20:00+00:00,51.54
2019-02-20 00:25:00+00:00,51.42543456
2019-02-20 00:30:00+00:00,51.11584215
2019-02-20 00:35:00+00:00,51.02288611
2019-02-20 00:40:00+00:00,50.96049648
2019-02-20 00:45:00+00:00,51.09999998
2019-02-20 00:50:00+00:00,50.9832832
2019-02-20 00:55:00+00:00,50.62351648
2019-02-20 01:00:00+00:00,51.05999841
2019-02-20 01:05:00+00:00,51.05999745
2019-02-20 01:10:00+00:00,50.62342401
2019-02-20 01:15:00+00:00,50.62342401
2019-02-20 01:20:00+00:00,50.62342401
2019-02-20 01:25:00+00:00,50.62342401
2019-02-20 01:30:00+00:00,50.99557048
2019-02-20 01:35:00+00:00,50.945225
2019-02-20 01:40:00+00:00,51.0
2019-02-20 01:45:00+00:00,51.04156554
2019-02-20 01:50:00+00:00,51.0415648
2019-02-20 01:55:00+00:00,51.04115199
2019-02-20 02:00:00+00:00,51.08275199
2019-02-20 02:05:00+00:00,51.03740099
2019-02-20 02:10:00+00:00,51.01179825
2019-02-20 02:15:00+00:00,50.942948
2019-02-20 02:20:00+00:00,50.7894092
2019-02-20 02:25:00+00:00,50.59407594
2019-02-20 02:30:00+00:00,50.75448225
2019-02-20 02:35:00+00:00,50.75448225
2019-02-20 02:40:00+00:00,50.75448225
2019-02-20 02:45:00+00:00,50.75441681
2019-02-20 02:50:00+00:00,50.75441681
2019-02-20 02:55:00+00:00,50.75441681
2019-02-20 03:00:00+00:00,50.75857041
2019-02-20 03:05:00+00:00,50.82954677
2019-02-20 03:10:00+00:00,50.82954677
2019-02-20 03:15:00+00:00,50.82954479
2019-02-20 03:20:00+00:00,50.5435324
2019-02-20 03:25:00+00:00,50.5435324
2019-02-20 03:30:00+00:00,50.5435324
2019-02-20 03:35:00+00:00,50.8289998
2019-02-20 03:40:00+00:00,50.76142378
2019-02-20 03:45:00+00:00,50.60882185
2019-02-20 03:50:00+00:00,50.4578637
2019-02-20 03:55:00+00:00,50.47674514
2019-02-20 04:00:00+00:00,50.49547499
2019-02-20 04:05:00+00:00,50.35187868
2019-02-20 04:10:00+00:00,50.44035732
2019-02-20 04:15:00+00:00,50.44035732
2019-02-20 04:20:00+00:00,50.44521281
2019-02-20 04:25:00+00:00,50.44521281
2019-02-20 04:30:00+00:00,50.45830812
2019-02-20 04:35:00+00:00,50.65901899
2019-02-20 04:40:00+00:00,50.64467001
2019-02-20 04:45:00+00:00,50.42477734
2019-02-20 04:50:00+00:00,50.42477734
2019-02-20 04:55:00+00:00,50.42236369
2019-02-20 05:00:00+00:00,50.21109765
2019-02-20 05:05:00+00:00,50.19603884
2019-02-20 05:10:00+00:00,50.22113684
2019-02-20 05:15:00+00:00,50.0
2019-02-20 05:20:00+00:00,50.0
2019-02-20 05:25:00+00:00,49.99735712
2019-02-20 05:30:00+00:00,49.99735711
2019-02-20 05:35:00+00:00,49.99735712
2019-02-20 05:40:00+00:00,49.99735712
2019-02-20 05:45:00+00:00,49.99735712
